transaction_id,date,restaurant_name,product_family,gap_percentage,gap_severity,operational_anomaly
17596,2024-04-04,KFC Nice Promenade,Wraps & Salades,4.350413194444458,MODÉRÉ,False
17597,2024-04-04,KFC Nice Promenade,Accompagnements,4.660413194444434,MODÉRÉ,False
17598,2024-04-04,KFC Nice Promenade,Boissons,3.2304131944444334,MODÉRÉ,False
17599,2024-04-04,KFC Nice Promenade,Desserts,3.6104131944444617,MODÉRÉ,False
17600,2024-04-04,KFC Nice Promenade,Petits Déjeuners,3.7204131944444496,MODÉRÉ,False
17601,2024-04-05,KFC Paris Louvre,Poulet Frit,3.6604131944444287,MODÉRÉ,False
17602,2024-04-05,KFC Paris Louvre,Sandwichs,2.950413194444461,MODÉRÉ,False
17603,2024-04-05,KFC Paris Louvre,Burger Poulet,3.5004131944444494,MODÉRÉ,False
17604,2024-04-05,KFC Paris Louvre,Wraps & Salades,3.390413194444449,MODÉRÉ,False
17605,2024-04-05,KFC Paris Louvre,Accompagnements,3.030413194444445,MODÉRÉ,False
17606,2024-04-05,KFC Paris Louvre,Boissons,2.330413194444446,MODÉRÉ,False
17607,2024-04-05,KFC Paris Louvre,Desserts,3.3904131944444367,MODÉRÉ,False
17608,2024-04-05,KFC Paris Louvre,Petits Déjeuners,3.0304131944444324,MODÉRÉ,False
17609,2024-04-05,KFC Lyon Part-Dieu,Poulet Frit,2.7204131944444425,MODÉRÉ,False
17610,2024-04-05,KFC Lyon Part-Dieu,Sandwichs,1.6304131944444356,FAIBLE,False
17611,2024-04-05,KFC Lyon Part-Dieu,Burger Poulet,2.470413194444463,MODÉRÉ,False
17612,2024-04-05,KFC Lyon Part-Dieu,Wraps & Salades,2.2704131944444494,MODÉRÉ,False
17613,2024-04-05,KFC Lyon Part-Dieu,Accompagnements,2.6404131944444353,MODÉRÉ,False
17614,2024-04-05,KFC Lyon Part-Dieu,Boissons,1.890413194444458,FAIBLE,False
17615,2024-04-05,KFC Lyon Part-Dieu,Desserts,2.400413194444436,MODÉRÉ,False
17616,2024-04-05,KFC Lyon Part-Dieu,Petits Déjeuners,1.70041319444445,FAIBLE,False
17617,2024-04-05,KFC Marseille Vieux Port,Poulet Frit,8.300413194444467,ÉLEVÉ,True
17618,2024-04-05,KFC Marseille Vieux Port,Sandwichs,7.560413194444461,ÉLEVÉ,True
17619,2024-04-05,KFC Marseille Vieux Port,Burger Poulet,8.220413194444424,ÉLEVÉ,True
17620,2024-04-05,KFC Marseille Vieux Port,Wraps & Salades,8.320413194444443,ÉLEVÉ,True
17621,2024-04-05,KFC Marseille Vieux Port,Accompagnements,8.310413194444436,ÉLEVÉ,True
17622,2024-04-05,KFC Marseille Vieux Port,Boissons,7.26041319444444,ÉLEVÉ,True
17623,2024-04-05,KFC Marseille Vieux Port,Desserts,7.950413194444455,ÉLEVÉ,True
17624,2024-04-05,KFC Marseille Vieux Port,Petits Déjeuners,7.980413194444437,ÉLEVÉ,True
17625,2024-04-05,KFC Toulouse Capitole,Poulet Frit,2.3104131944444593,MODÉRÉ,False
17626,2024-04-05,KFC Toulouse Capitole,Sandwichs,1.8604131944444662,FAIBLE,False
17627,2024-04-05,KFC Toulouse Capitole,Burger Poulet,2.9604131944444423,MODÉRÉ,False
17628,2024-04-05,KFC Toulouse Capitole,Wraps & Salades,2.290413194444448,MODÉRÉ,False
17629,2024-04-05,KFC Toulouse Capitole,Accompagnements,2.5104131944444488,MODÉRÉ,False
17630,2024-04-05,KFC Toulouse Capitole,Boissons,2.090413194444447,MODÉRÉ,False
17631,2024-04-05,KFC Toulouse Capitole,Desserts,2.760413194444465,MODÉRÉ,False
17632,2024-04-05,KFC Toulouse Capitole,Petits Déjeuners,1.9404131944444372,FAIBLE,False
17633,2024-04-05,KFC Lille Centre,Poulet Frit,4.810413194444433,MODÉRÉ,False
17634,2024-04-05,KFC Lille Centre,Sandwichs,4.23041319444444,MODÉRÉ,False
17635,2024-04-05,KFC Lille Centre,Burger Poulet,4.640413194444435,MODÉRÉ,False
17636,2024-04-05,KFC Lille Centre,Wraps & Salades,5.1504131944444635,ÉLEVÉ,False
17637,2024-04-05,KFC Lille Centre,Accompagnements,4.700413194444445,MODÉRÉ,False
17638,2024-04-05,KFC Lille Centre,Boissons,3.8104131944444384,MODÉRÉ,False
17639,2024-04-05,KFC Lille Centre,Desserts,3.9904131944444408,MODÉRÉ,False
17640,2024-04-05,KFC Lille Centre,Petits Déjeuners,4.470413194444439,MODÉRÉ,False
17641,2024-04-05,KFC Bordeaux Quinconces,Poulet Frit,4.040413194444432,MODÉRÉ,False
17642,2024-04-05,KFC Bordeaux Quinconces,Sandwichs,2.9704131944444483,MODÉRÉ,False
17643,2024-04-05,KFC Bordeaux Quinconces,Burger Poulet,3.850413194444424,MODÉRÉ,False
17644,2024-04-05,KFC Bordeaux Quinconces,Wraps & Salades,3.320413194444447,MODÉRÉ,False
17645,2024-04-05,KFC Bordeaux Quinconces,Accompagnements,4.460413194444434,MODÉRÉ,False
17646,2024-04-05,KFC Bordeaux Quinconces,Boissons,3.4104131944444354,MODÉRÉ,False
17647,2024-04-05,KFC Bordeaux Quinconces,Desserts,3.640413194444441,MODÉRÉ,False
17648,2024-04-05,KFC Bordeaux Quinconces,Petits Déjeuners,2.9504131944444367,MODÉRÉ,False
17649,2024-04-05,KFC Nantes Erdre,Poulet Frit,5.580413194444446,ÉLEVÉ,False
17650,2024-04-05,KFC Nantes Erdre,Sandwichs,4.450413194444428,MODÉRÉ,False
17651,2024-04-05,KFC Nantes Erdre,Burger Poulet,4.510413194444462,MODÉRÉ,False
17652,2024-04-05,KFC Nantes Erdre,Wraps & Salades,5.450413194444434,ÉLEVÉ,False
17653,2024-04-05,KFC Nantes Erdre,Accompagnements,5.7004131944444385,ÉLEVÉ,False
17654,2024-04-05,KFC Nantes Erdre,Boissons,4.5504131944444595,MODÉRÉ,False
17655,2024-04-05,KFC Nantes Erdre,Desserts,5.290413194444456,ÉLEVÉ,False
17656,2024-04-05,KFC Nantes Erdre,Petits Déjeuners,5.2004131944444545,ÉLEVÉ,False
17657,2024-04-05,KFC Strasbourg Grande Île,Poulet Frit,2.090413194444447,MODÉRÉ,False
17658,2024-04-05,KFC Strasbourg Grande Île,Sandwichs,1.8704131944444469,FAIBLE,False
17659,2024-04-05,KFC Strasbourg Grande Île,Burger Poulet,2.3504131944444326,MODÉRÉ,False
17660,2024-04-05,KFC Strasbourg Grande Île,Wraps & Salades,2.6804131944444456,MODÉRÉ,False
17661,2024-04-05,KFC Strasbourg Grande Île,Accompagnements,3.0804131944444477,MODÉRÉ,False
17662,2024-04-05,KFC Strasbourg Grande Île,Boissons,1.640413194444429,FAIBLE,False
17663,2024-04-05,KFC Strasbourg Grande Île,Desserts,1.62041319444443,FAIBLE,False
17664,2024-04-05,KFC Strasbourg Grande Île,Petits Déjeuners,1.930413194444456,FAIBLE,False
17665,2024-04-05,KFC Rennes Centre,Poulet Frit,6.21041319444443,ÉLEVÉ,False
17666,2024-04-05,KFC Rennes Centre,Sandwichs,5.480413194444427,ÉLEVÉ,False
17667,2024-04-05,KFC Rennes Centre,Burger Poulet,5.1304131944444515,ÉLEVÉ,False
17668,2024-04-05,KFC Rennes Centre,Wraps & Salades,5.690413194444471,ÉLEVÉ,False
17669,2024-04-05,KFC Rennes Centre,Accompagnements,6.330413194444461,ÉLEVÉ,True
17670,2024-04-05,KFC Rennes Centre,Boissons,5.270413194444446,ÉLEVÉ,False
17671,2024-04-05,KFC Rennes Centre,Desserts,5.850413194444425,ÉLEVÉ,False
17672,2024-04-05,KFC Rennes Centre,Petits Déjeuners,4.960413194444455,MODÉRÉ,False
17673,2024-04-05,KFC Nice Promenade,Poulet Frit,3.6304131944444364,MODÉRÉ,False
17674,2024-04-05,KFC Nice Promenade,Sandwichs,3.450413194444434,MODÉRÉ,False
17675,2024-04-05,KFC Nice Promenade,Burger Poulet,3.4604131944444143,MODÉRÉ,False
17676,2024-04-05,KFC Nice Promenade,Wraps & Salades,3.690413194444458,MODÉRÉ,False
17677,2024-04-05,KFC Nice Promenade,Accompagnements,4.320413194444441,MODÉRÉ,False
17678,2024-04-05,KFC Nice Promenade,Boissons,3.2604131944444505,MODÉRÉ,False
17679,2024-04-05,KFC Nice Promenade,Desserts,3.6404131944444416,MODÉRÉ,False
17680,2024-04-05,KFC Nice Promenade,Petits Déjeuners,3.2404131944444394,MODÉRÉ,False
17681,2024-04-06,KFC Paris Louvre,Poulet Frit,3.670413194444458,MODÉRÉ,False
17682,2024-04-06,KFC Paris Louvre,Sandwichs,2.6404131944444234,MODÉRÉ,False
17683,2024-04-06,KFC Paris Louvre,Burger Poulet,3.120413194444458,MODÉRÉ,False
17684,2024-04-06,KFC Paris Louvre,Wraps & Salades,2.9804131944444534,MODÉRÉ,False
17685,2024-04-06,KFC Paris Louvre,Accompagnements,3.2804131944444612,MODÉRÉ,False
17686,2024-04-06,KFC Paris Louvre,Boissons,2.2004131944444594,MODÉRÉ,False
17687,2024-04-06,KFC Paris Louvre,Desserts,2.4304131944444283,MODÉRÉ,False
17688,2024-04-06,KFC Paris Louvre,Petits Déjeuners,2.270413194444462,MODÉRÉ,False
17689,2024-04-06,KFC Lyon Part-Dieu,Poulet Frit,2.7604131944444283,MODÉRÉ,False
17690,2024-04-06,KFC Lyon Part-Dieu,Sandwichs,1.6404131944444293,FAIBLE,False
17691,2024-04-06,KFC Lyon Part-Dieu,Burger Poulet,2.500413194444455,MODÉRÉ,False
17692,2024-04-06,KFC Lyon Part-Dieu,Wraps & Salades,1.980413194444447,FAIBLE,False
17693,2024-04-06,KFC Lyon Part-Dieu,Accompagnements,2.14041319444445,MODÉRÉ,False
17694,2024-04-06,KFC Lyon Part-Dieu,Boissons,2.030413194444438,MODÉRÉ,False
17695,2024-04-06,KFC Lyon Part-Dieu,Desserts,2.3104131944444473,MODÉRÉ,False
17696,2024-04-06,KFC Lyon Part-Dieu,Petits Déjeuners,1.440413194444452,FAIBLE,False
17697,2024-04-06,KFC Marseille Vieux Port,Poulet Frit,7.950413194444443,ÉLEVÉ,True
17698,2024-04-06,KFC Marseille Vieux Port,Sandwichs,7.4704131944444345,ÉLEVÉ,True
17699,2024-04-06,KFC Marseille Vieux Port,Burger Poulet,7.830413194444438,ÉLEVÉ,True
17700,2024-04-06,KFC Marseille Vieux Port,Wraps & Salades,7.70041319444444,ÉLEVÉ,True
17701,2024-04-06,KFC Marseille Vieux Port,Accompagnements,8.710413194444453,ÉLEVÉ,True
17702,2024-04-06,KFC Marseille Vieux Port,Boissons,7.6504131944444485,ÉLEVÉ,True
17703,2024-04-06,KFC Marseille Vieux Port,Desserts,7.660413194444442,ÉLEVÉ,True
17704,2024-04-06,KFC Marseille Vieux Port,Petits Déjeuners,7.880413194444443,ÉLEVÉ,True
17705,2024-04-06,KFC Toulouse Capitole,Poulet Frit,2.490413194444425,MODÉRÉ,False
17706,2024-04-06,KFC Toulouse Capitole,Sandwichs,2.7004131944444563,MODÉRÉ,False
17707,2024-04-06,KFC Toulouse Capitole,Burger Poulet,2.6904131944444507,MODÉRÉ,False
17708,2024-04-06,KFC Toulouse Capitole,Wraps & Salades,2.9404131944444436,MODÉRÉ,False
17709,2024-04-06,KFC Toulouse Capitole,Accompagnements,3.2604131944444386,MODÉRÉ,False
17710,2024-04-06,KFC Toulouse Capitole,Boissons,2.3904131944444305,MODÉRÉ,False
17711,2024-04-06,KFC Toulouse Capitole,Desserts,2.890413194444452,MODÉRÉ,False
17712,2024-04-06,KFC Toulouse Capitole,Petits Déjeuners,2.1804131944444363,MODÉRÉ,False
17713,2024-04-06,KFC Lille Centre,Poulet Frit,4.520413194444442,MODÉRÉ,False
17714,2024-04-06,KFC Lille Centre,Sandwichs,4.360413194444452,MODÉRÉ,False
17715,2024-04-06,KFC Lille Centre,Burger Poulet,5.000413194444453,ÉLEVÉ,False
17716,2024-04-06,KFC Lille Centre,Wraps & Salades,4.330413194444446,MODÉRÉ,False
17717,2024-04-06,KFC Lille Centre,Accompagnements,5.260413194444439,ÉLEVÉ,False
17718,2024-04-06,KFC Lille Centre,Boissons,4.3404131944444515,MODÉRÉ,False
17719,2024-04-06,KFC Lille Centre,Desserts,4.830413194444456,MODÉRÉ,False
17720,2024-04-06,KFC Lille Centre,Petits Déjeuners,4.3604131944444635,MODÉRÉ,False
17721,2024-04-06,KFC Bordeaux Quinconces,Poulet Frit,3.6404131944444416,MODÉRÉ,False
17722,2024-04-06,KFC Bordeaux Quinconces,Sandwichs,3.690413194444458,MODÉRÉ,False
17723,2024-04-06,KFC Bordeaux Quinconces,Burger Poulet,3.330413194444452,MODÉRÉ,False
17724,2024-04-06,KFC Bordeaux Quinconces,Wraps & Salades,3.690413194444457,MODÉRÉ,False
17725,2024-04-06,KFC Bordeaux Quinconces,Accompagnements,4.090413194444448,MODÉRÉ,False
17726,2024-04-06,KFC Bordeaux Quinconces,Boissons,3.3204131944444466,MODÉRÉ,False
17727,2024-04-06,KFC Bordeaux Quinconces,Desserts,3.6804131944444642,MODÉRÉ,False
17728,2024-04-06,KFC Bordeaux Quinconces,Petits Déjeuners,2.93041319444445,MODÉRÉ,False
17729,2024-04-06,KFC Nantes Erdre,Poulet Frit,5.030413194444457,ÉLEVÉ,False
17730,2024-04-06,KFC Nantes Erdre,Sandwichs,4.390413194444431,MODÉRÉ,False
17731,2024-04-06,KFC Nantes Erdre,Burger Poulet,4.590413194444444,MODÉRÉ,False
17732,2024-04-06,KFC Nantes Erdre,Wraps & Salades,5.420413194444442,ÉLEVÉ,False
17733,2024-04-06,KFC Nantes Erdre,Accompagnements,5.750413194444442,ÉLEVÉ,False
17734,2024-04-06,KFC Nantes Erdre,Boissons,5.00041319444444,ÉLEVÉ,False
17735,2024-04-06,KFC Nantes Erdre,Desserts,4.720413194444455,MODÉRÉ,False
17736,2024-04-06,KFC Nantes Erdre,Petits Déjeuners,4.770413194444447,MODÉRÉ,False
17737,2024-04-06,KFC Strasbourg Grande Île,Poulet Frit,2.6904131944444387,MODÉRÉ,False
17738,2024-04-06,KFC Strasbourg Grande Île,Sandwichs,2.4404131944444343,MODÉRÉ,False
17739,2024-04-06,KFC Strasbourg Grande Île,Burger Poulet,2.7004131944444563,MODÉRÉ,False
17740,2024-04-06,KFC Strasbourg Grande Île,Wraps & Salades,2.880413194444446,MODÉRÉ,False
17741,2024-04-06,KFC Strasbourg Grande Île,Accompagnements,2.800413194444451,MODÉRÉ,False
17742,2024-04-06,KFC Strasbourg Grande Île,Boissons,1.8704131944444469,FAIBLE,False
17743,2024-04-06,KFC Strasbourg Grande Île,Desserts,2.350413194444457,MODÉRÉ,False
17744,2024-04-06,KFC Strasbourg Grande Île,Petits Déjeuners,2.320413194444453,MODÉRÉ,False
17745,2024-04-06,KFC Rennes Centre,Poulet Frit,6.100413194444453,ÉLEVÉ,False
17746,2024-04-06,KFC Rennes Centre,Sandwichs,5.600413194444445,ÉLEVÉ,False
17747,2024-04-06,KFC Rennes Centre,Burger Poulet,5.1904131944444485,ÉLEVÉ,False
17748,2024-04-06,KFC Rennes Centre,Wraps & Salades,5.390413194444462,ÉLEVÉ,False
17749,2024-04-06,KFC Rennes Centre,Accompagnements,6.150413194444444,ÉLEVÉ,False
17750,2024-04-06,KFC Rennes Centre,Boissons,5.600413194444457,ÉLEVÉ,False
17751,2024-04-06,KFC Rennes Centre,Desserts,5.3104131944444415,ÉLEVÉ,False
17752,2024-04-06,KFC Rennes Centre,Petits Déjeuners,4.980413194444455,MODÉRÉ,False
17753,2024-04-06,KFC Nice Promenade,Poulet Frit,3.8304131944444495,MODÉRÉ,False
17754,2024-04-06,KFC Nice Promenade,Sandwichs,3.2004131944444416,MODÉRÉ,False
17755,2024-04-06,KFC Nice Promenade,Burger Poulet,3.9904131944444408,MODÉRÉ,False
17756,2024-04-06,KFC Nice Promenade,Wraps & Salades,3.9104131944444336,MODÉRÉ,False
17757,2024-04-06,KFC Nice Promenade,Accompagnements,3.950413194444443,MODÉRÉ,False
17758,2024-04-06,KFC Nice Promenade,Boissons,3.290413194444455,MODÉRÉ,False
17759,2024-04-06,KFC Nice Promenade,Desserts,3.730413194444443,MODÉRÉ,False
17760,2024-04-06,KFC Nice Promenade,Petits Déjeuners,3.0404131944444504,MODÉRÉ,False
17761,2024-04-07,KFC Paris Louvre,Poulet Frit,3.2704131944444557,MODÉRÉ,False
17762,2024-04-07,KFC Paris Louvre,Sandwichs,2.67041319444444,MODÉRÉ,False
17763,2024-04-07,KFC Paris Louvre,Burger Poulet,3.1004131944444597,MODÉRÉ,False
17764,2024-04-07,KFC Paris Louvre,Wraps & Salades,2.940413194444443,MODÉRÉ,False
17765,2024-04-07,KFC Paris Louvre,Accompagnements,3.310413194444454,MODÉRÉ,False
17766,2024-04-07,KFC Paris Louvre,Boissons,2.760413194444453,MODÉRÉ,False
17767,2024-04-07,KFC Paris Louvre,Desserts,2.730413194444461,MODÉRÉ,False
17768,2024-04-07,KFC Paris Louvre,Petits Déjeuners,2.7404131944444545,MODÉRÉ,False
17769,2024-04-07,KFC Lyon Part-Dieu,Poulet Frit,1.92041319444445,FAIBLE,False
17770,2024-04-07,KFC Lyon Part-Dieu,Sandwichs,1.9204131944444505,FAIBLE,False
17771,2024-04-07,KFC Lyon Part-Dieu,Burger Poulet,2.4104131944444296,MODÉRÉ,False
17772,2024-04-07,KFC Lyon Part-Dieu,Wraps & Salades,2.110413194444458,MODÉRÉ,False
17773,2024-04-07,KFC Lyon Part-Dieu,Accompagnements,2.980413194444441,MODÉRÉ,False
17774,2024-04-07,KFC Lyon Part-Dieu,Boissons,1.140413194444444,FAIBLE,False
17775,2024-04-07,KFC Lyon Part-Dieu,Desserts,1.77041319444444,FAIBLE,False
17776,2024-04-07,KFC Lyon Part-Dieu,Petits Déjeuners,1.890413194444458,FAIBLE,False
17777,2024-04-07,KFC Marseille Vieux Port,Poulet Frit,8.480413194444445,ÉLEVÉ,True
17778,2024-04-07,KFC Marseille Vieux Port,Sandwichs,7.970413194444443,ÉLEVÉ,True
17779,2024-04-07,KFC Marseille Vieux Port,Burger Poulet,7.930413194444458,ÉLEVÉ,True
17780,2024-04-07,KFC Marseille Vieux Port,Wraps & Salades,8.530413194444462,ÉLEVÉ,True
17781,2024-04-07,KFC Marseille Vieux Port,Accompagnements,8.330413194444434,ÉLEVÉ,True
17782,2024-04-07,KFC Marseille Vieux Port,Boissons,7.560413194444447,ÉLEVÉ,True
17783,2024-04-07,KFC Marseille Vieux Port,Desserts,7.510413194444469,ÉLEVÉ,True
17784,2024-04-07,KFC Marseille Vieux Port,Petits Déjeuners,7.70041319444444,ÉLEVÉ,True
17785,2024-04-07,KFC Toulouse Capitole,Poulet Frit,2.8404131944444244,MODÉRÉ,False
17786,2024-04-07,KFC Toulouse Capitole,Sandwichs,2.2104131944444405,MODÉRÉ,False
17787,2024-04-07,KFC Toulouse Capitole,Burger Poulet,2.700413194444432,MODÉRÉ,False
17788,2024-04-07,KFC Toulouse Capitole,Wraps & Salades,2.440413194444422,MODÉRÉ,False
17789,2024-04-07,KFC Toulouse Capitole,Accompagnements,3.00041319444444,MODÉRÉ,False
17790,2024-04-07,KFC Toulouse Capitole,Boissons,1.8404131944444302,FAIBLE,False
17791,2024-04-07,KFC Toulouse Capitole,Desserts,2.4004131944444485,MODÉRÉ,False
17792,2024-04-07,KFC Toulouse Capitole,Petits Déjeuners,2.2904131944444486,MODÉRÉ,False
17793,2024-04-07,KFC Lille Centre,Poulet Frit,4.710413194444451,MODÉRÉ,False
17794,2024-04-07,KFC Lille Centre,Sandwichs,4.330413194444447,MODÉRÉ,False
17795,2024-04-07,KFC Lille Centre,Burger Poulet,4.700413194444457,MODÉRÉ,False
17796,2024-04-07,KFC Lille Centre,Wraps & Salades,5.0504131944444195,ÉLEVÉ,False
17797,2024-04-07,KFC Lille Centre,Accompagnements,5.46041319444444,ÉLEVÉ,False
17798,2024-04-07,KFC Lille Centre,Boissons,3.6904131944444445,MODÉRÉ,False
17799,2024-04-07,KFC Lille Centre,Desserts,4.320413194444477,MODÉRÉ,False
17800,2024-04-07,KFC Lille Centre,Petits Déjeuners,4.070413194444449,MODÉRÉ,False
17801,2024-04-07,KFC Bordeaux Quinconces,Poulet Frit,3.6404131944444416,MODÉRÉ,False
17802,2024-04-07,KFC Bordeaux Quinconces,Sandwichs,3.0904131944444533,MODÉRÉ,False
17803,2024-04-07,KFC Bordeaux Quinconces,Burger Poulet,3.00041319444444,MODÉRÉ,False
17804,2024-04-07,KFC Bordeaux Quinconces,Wraps & Salades,3.960413194444449,MODÉRÉ,False
17805,2024-04-07,KFC Bordeaux Quinconces,Accompagnements,3.820413194444444,MODÉRÉ,False
17806,2024-04-07,KFC Bordeaux Quinconces,Boissons,3.5904131944444506,MODÉRÉ,False
17807,2024-04-07,KFC Bordeaux Quinconces,Desserts,3.1404131944444447,MODÉRÉ,False
17808,2024-04-07,KFC Bordeaux Quinconces,Petits Déjeuners,3.020413194444439,MODÉRÉ,False
17809,2024-04-07,KFC Nantes Erdre,Poulet Frit,5.2504131944444445,ÉLEVÉ,False
17810,2024-04-07,KFC Nantes Erdre,Sandwichs,4.320413194444441,MODÉRÉ,False
17811,2024-04-07,KFC Nantes Erdre,Burger Poulet,5.060413194444437,ÉLEVÉ,False
17812,2024-04-07,KFC Nantes Erdre,Wraps & Salades,5.590413194444439,ÉLEVÉ,False
17813,2024-04-07,KFC Nantes Erdre,Accompagnements,5.170413194444437,ÉLEVÉ,False
17814,2024-04-07,KFC Nantes Erdre,Boissons,4.16041319444445,MODÉRÉ,False
17815,2024-04-07,KFC Nantes Erdre,Desserts,5.150413194444439,ÉLEVÉ,False
17816,2024-04-07,KFC Nantes Erdre,Petits Déjeuners,5.060413194444437,ÉLEVÉ,False
17817,2024-04-07,KFC Strasbourg Grande Île,Poulet Frit,2.070413194444473,MODÉRÉ,False
17818,2024-04-07,KFC Strasbourg Grande Île,Sandwichs,2.10041319444444,MODÉRÉ,False
17819,2024-04-07,KFC Strasbourg Grande Île,Burger Poulet,2.0504131944444373,MODÉRÉ,False
17820,2024-04-07,KFC Strasbourg Grande Île,Wraps & Salades,2.5104131944444488,MODÉRÉ,False
17821,2024-04-07,KFC Strasbourg Grande Île,Accompagnements,2.2704131944444494,MODÉRÉ,False
17822,2024-04-07,KFC Strasbourg Grande Île,Boissons,1.59041319444445,FAIBLE,False
17823,2024-04-07,KFC Strasbourg Grande Île,Desserts,1.7304131944444419,FAIBLE,False
17824,2024-04-07,KFC Strasbourg Grande Île,Petits Déjeuners,1.760413194444447,FAIBLE,False
17825,2024-04-07,KFC Rennes Centre,Poulet Frit,5.700413194444451,ÉLEVÉ,False
17826,2024-04-07,KFC Rennes Centre,Sandwichs,5.480413194444427,ÉLEVÉ,False
17827,2024-04-07,KFC Rennes Centre,Burger Poulet,5.260413194444414,ÉLEVÉ,False
17828,2024-04-07,KFC Rennes Centre,Wraps & Salades,5.730413194444443,ÉLEVÉ,False
17829,2024-04-07,KFC Rennes Centre,Accompagnements,5.7704131944444415,ÉLEVÉ,False
17830,2024-04-07,KFC Rennes Centre,Boissons,5.540413194444447,ÉLEVÉ,False
17831,2024-04-07,KFC Rennes Centre,Desserts,5.410413194444423,ÉLEVÉ,False
17832,2024-04-07,KFC Rennes Centre,Petits Déjeuners,5.3304131944444535,ÉLEVÉ,False
17833,2024-04-07,KFC Nice Promenade,Poulet Frit,4.170413194444455,MODÉRÉ,False
17834,2024-04-07,KFC Nice Promenade,Sandwichs,3.330413194444453,MODÉRÉ,False
17835,2024-04-07,KFC Nice Promenade,Burger Poulet,3.460413194444439,MODÉRÉ,False
17836,2024-04-07,KFC Nice Promenade,Wraps & Salades,3.8604131944444418,MODÉRÉ,False
17837,2024-04-07,KFC Nice Promenade,Accompagnements,4.040413194444432,MODÉRÉ,False
17838,2024-04-07,KFC Nice Promenade,Boissons,3.1004131944444464,MODÉRÉ,False
17839,2024-04-07,KFC Nice Promenade,Desserts,3.780413194444458,MODÉRÉ,False
17840,2024-04-07,KFC Nice Promenade,Petits Déjeuners,3.7204131944444496,MODÉRÉ,False
17841,2024-04-08,KFC Paris Louvre,Poulet Frit,3.2104131944444467,MODÉRÉ,False
17842,2024-04-08,KFC Paris Louvre,Sandwichs,3.0704131944444546,MODÉRÉ,False
17843,2024-04-08,KFC Paris Louvre,Burger Poulet,2.6104131944444426,MODÉRÉ,False
17844,2024-04-08,KFC Paris Louvre,Wraps & Salades,3.320413194444447,MODÉRÉ,False
17845,2024-04-08,KFC Paris Louvre,Accompagnements,3.8504131944444366,MODÉRÉ,False
17846,2024-04-08,KFC Paris Louvre,Boissons,2.3604131944444506,MODÉRÉ,False
17847,2024-04-08,KFC Paris Louvre,Desserts,3.1104131944444524,MODÉRÉ,False
17848,2024-04-08,KFC Paris Louvre,Petits Déjeuners,2.260413194444444,MODÉRÉ,False
17849,2024-04-08,KFC Lyon Part-Dieu,Poulet Frit,1.960413194444448,FAIBLE,False
17850,2024-04-08,KFC Lyon Part-Dieu,Sandwichs,1.9004131944444638,FAIBLE,False
17851,2024-04-08,KFC Lyon Part-Dieu,Burger Poulet,1.810413194444438,FAIBLE,False
17852,2024-04-08,KFC Lyon Part-Dieu,Wraps & Salades,2.550413194444446,MODÉRÉ,False
17853,2024-04-08,KFC Lyon Part-Dieu,Accompagnements,2.0404131944444313,MODÉRÉ,False
17854,2024-04-08,KFC Lyon Part-Dieu,Boissons,1.2204131944444396,FAIBLE,False
17855,2024-04-08,KFC Lyon Part-Dieu,Desserts,1.5204131944444477,FAIBLE,False
17856,2024-04-08,KFC Lyon Part-Dieu,Petits Déjeuners,1.810413194444438,FAIBLE,False
17857,2024-04-08,KFC Marseille Vieux Port,Poulet Frit,7.930413194444445,ÉLEVÉ,True
17858,2024-04-08,KFC Marseille Vieux Port,Sandwichs,8.260413194444435,ÉLEVÉ,True
17859,2024-04-08,KFC Marseille Vieux Port,Burger Poulet,8.210413194444456,ÉLEVÉ,True
17860,2024-04-08,KFC Marseille Vieux Port,Wraps & Salades,8.020413194444446,ÉLEVÉ,True
17861,2024-04-08,KFC Marseille Vieux Port,Accompagnements,8.71041319444445,ÉLEVÉ,True
17862,2024-04-08,KFC Marseille Vieux Port,Boissons,7.370413194444452,ÉLEVÉ,True
17863,2024-04-08,KFC Marseille Vieux Port,Desserts,7.620413194444444,ÉLEVÉ,True
17864,2024-04-08,KFC Marseille Vieux Port,Petits Déjeuners,7.37041319444444,ÉLEVÉ,True
17865,2024-04-08,KFC Toulouse Capitole,Poulet Frit,2.360413194444438,MODÉRÉ,False
17866,2024-04-08,KFC Toulouse Capitole,Sandwichs,2.390413194444443,MODÉRÉ,False
17867,2024-04-08,KFC Toulouse Capitole,Burger Poulet,2.4004131944444485,MODÉRÉ,False
17868,2024-04-08,KFC Toulouse Capitole,Wraps & Salades,2.470413194444451,MODÉRÉ,False
17869,2024-04-08,KFC Toulouse Capitole,Accompagnements,2.620413194444424,MODÉRÉ,False
17870,2024-04-08,KFC Toulouse Capitole,Boissons,1.850413194444423,FAIBLE,False
17871,2024-04-08,KFC Toulouse Capitole,Desserts,2.000413194444446,MODÉRÉ,False
17872,2024-04-08,KFC Toulouse Capitole,Petits Déjeuners,1.7904131944444512,FAIBLE,False
17873,2024-04-08,KFC Lille Centre,Poulet Frit,4.640413194444435,MODÉRÉ,False
17874,2024-04-08,KFC Lille Centre,Sandwichs,4.340413194444466,MODÉRÉ,False
17875,2024-04-08,KFC Lille Centre,Burger Poulet,4.230413194444452,MODÉRÉ,False
17876,2024-04-08,KFC Lille Centre,Wraps & Salades,4.720413194444444,MODÉRÉ,False
17877,2024-04-08,KFC Lille Centre,Accompagnements,4.640413194444436,MODÉRÉ,False
