month,day_of_week,is_weekend,week_of_year,is_month_start,is_month_end,selling_price,units_sold,qsp_score,price_norm_by_category,price_to_units_ratio,rest_units_ma_14,rest_units_ma_30,rest_units_std_14,rest_units_std_30,rest_qsp_ma_14,rest_qsp_ma_30,rest_performance_30d,prod_popularity_in_rest,units_trend_7d,qsp_trend_14d,gap_percentage,region_Paris,region_Lyon,region_Marseille,region_Toulouse,region_Lille,region_Bordeaux,region_Nantes,region_Strasbourg,region_Rennes,region_Nice,category_Poulet,category_Sandwich,category_Autre,category_Boisson,category_Dessert
1,0,0,2,0,0,7.7,75,0.86,0.9998611014647089,0.1013157894736842,52.92857142857143,51.3,16.670860278269455,16.05840632793626,0.8700000000000001,0.8696666666666667,0.9951170568561872,1.0944026733500418,-0.17857142857142697,0.0034285714285713738,5.250413194444445,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
1,0,0,2,0,0,3.3,32,0.87,-0.999861101464709,0.09999999999999999,52.714285714285715,52.7,16.33979837663277,16.23778055158337,0.8757142857142857,0.873,1.0346858638743457,0.7834101382488479,4.7142857142857135,0.00017582417582414665,5.110413194444453,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
1,0,0,2,0,0,1.76,41,0.87,-0.999722183631255,0.0419047619047619,50.42857142857143,51.833333333333336,16.869245050429154,16.634163709031196,0.8742857142857144,0.8763333333333334,1.0131357713324927,0.9398254478640331,2.785714285714286,0.0004835164835164531,4.9204131944444445,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
1,0,0,2,0,0,4.84,34,0.87,-0.999722183631255,0.1382857142857143,50.07142857142857,52.333333333333336,17.022448010310864,16.045911141715074,0.8721428571428572,0.8753333333333333,1.0388751033912325,1.2638762511373975,2.64285714285714,0.001208791208791182,5.190413194444448,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
1,0,0,2,0,0,5.5,61,0.93,0.9998611014647097,0.08870967741935484,50.07142857142857,52.06666666666667,17.022448010310864,16.288208837267426,0.8771428571428571,0.8746666666666666,1.0388149939540507,0.9603072983354672,-2.035714285714283,-0.001230769230769269,4.610413194444432,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
1,1,0,2,0,0,9.24,24,0.75,0.9998611014647103,0.3696,50.92857142857143,52.766666666666666,17.264745250695956,16.202773992667773,0.8764285714285716,0.8753333333333333,1.0590712317985045,0.8409665192672142,-4.000000000000002,0.002351648351648321,5.190413194444423,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
1,1,0,2,0,0,6.16,46,0.83,-0.9998611014647101,0.13106382978723405,49.57142857142857,51.8,18.628820870709102,17.03222098624069,0.8700000000000001,0.8716666666666666,1.0377790497996566,1.0762548262548264,-6.178571428571431,-0.0024615384615385,4.720413194444444,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
1,1,0,2,0,0,6.82,40,0.9,-0.9998611014647089,0.16634146341463416,48.357142857142854,50.766666666666666,18.236089083324448,16.378462167996897,0.865,0.8696666666666667,1.0019736842105262,0.9775114904793172,-2.964285714285715,-0.0026153846153846557,5.290413194444456,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
1,1,0,2,0,0,7.7,58,0.87,0.9998611014647089,0.13050847457627118,46.285714285714285,50.733333333333334,17.33572820874487,16.40002803473914,0.8635714285714285,0.8736666666666667,1.0065058087578196,1.1530880420499343,0.85714285714286,0.0001978021978021624,4.840413194444437,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
1,1,0,2,0,0,3.3,45,0.8,-0.999861101464709,0.07173913043478261,46.5,51.833333333333336,17.46975408219325,15.706540112286042,0.8714285714285716,0.8726666666666667,1.0421516754850089,0.7741157556270096,1.7142857142857124,-0.0030329670329670684,5.320413194444448,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
1,1,0,2,0,0,1.76,37,0.76,-0.999722183631255,0.04631578947368421,45.785714285714285,51.2,17.299082107390607,15.58159834216476,0.8628571428571429,0.87,1.0219037871033778,0.9326171875,1.5357142857142863,-0.0034725274725275045,5.080413194444461,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
1,1,0,2,0,0,4.84,36,0.77,-0.999722183631255,0.1308108108108108,46.642857142857146,50.3,16.467250215817145,15.596529233708727,0.8542857142857143,0.8646666666666666,0.9970267591674925,1.235089463220676,-0.6428571428571446,-0.0058461538461538985,4.440413194444448,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
1,1,0,2,0,0,5.5,40,0.92,0.9998611014647097,0.13414634146341464,47.357142857142854,49.2,15.70206817763014,15.394580327124082,0.8514285714285714,0.862,0.966554863440345,1.0442073170731707,0.8214285714285713,-0.00971428571428577,4.750413194444449,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
1,2,0,2,0,0,9.24,55,0.85,0.9998611014647103,0.165,45.857142857142854,48.93333333333333,15.296340149788188,15.485105932705995,0.8507142857142858,0.8616666666666667,0.962622950819672,0.8605812897366032,-1.6785714285714284,-0.005164835164835202,5.0104131944444585,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
1,2,0,2,0,0,6.16,55,0.77,-0.9998611014647101,0.11,44.57142857142857,48.8,13.489108345477996,15.41248933774836,0.8464285714285714,0.8603333333333334,0.956426618049225,1.1202185792349726,2.2919956935144374e-15,-0.003230769230769297,4.740413194444443,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
1,2,0,2,0,0,6.82,52,0.77,-0.9998611014647089,0.12867924528301888,43.142857142857146,48.5,10.812081154944183,15.192443675313928,0.84,0.8560000000000001,0.9450841452612931,1.0011454753722795,0.5000000000000002,-0.004967032967033006,5.240413194444439,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
1,2,0,2,0,0,7.7,78,0.91,0.9998611014647089,0.09746835443037975,44.57142857142857,49.06666666666667,10.544515787214383,14.987197601754069,0.8328571428571429,0.8523333333333334,0.9629306585259486,1.191123188405797,2.714285714285714,-0.005978021978022021,4.920413194444445,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
1,2,0,2,0,0,3.3,76,0.94,-0.999861101464709,0.04285714285714286,47.214285714285715,49.06666666666667,13.734731782705374,14.987197601754069,0.8357142857142856,0.8566666666666668,0.9519471390411923,0.8288043478260868,6.071428571428572,-0.0025494505494505835,5.7704131944444415,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
1,2,0,2,0,0,1.76,36,0.88,-0.999722183631255,0.04756756756756757,50.214285714285715,49.46666666666667,15.141276094115767,15.549106490203162,0.8407142857142859,0.8583333333333333,0.954798083504449,0.9411500449236299,6.892857142857144,0.0015604395604394956,4.740413194444442,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
1,2,0,2,0,0,4.84,66,0.77,-0.999722183631255,0.07223880597014926,48.42857142857143,49.13333333333333,15.245247863435425,15.73209619137617,0.8371428571428571,0.8576666666666667,0.9505844417573559,1.2053369516056083,1.8928571428571455,0.0056263736263735655,4.900413194444457,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
1,2,0,2,0,0,5.5,33,0.9,0.9998611014647097,0.16176470588235295,51.42857142857143,50.2,14.162324264449968,15.755458824122533,0.8385714285714284,0.8566666666666668,0.9780516898608351,0.9982293050022134,0.6785714285714256,0.0008351648351648037,4.610413194444444,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
1,3,0,2,0,0,9.24,43,0.85,0.9998611014647103,0.21,50.5,49.666666666666664,14.949916387726049,16.065240552913874,0.8435714285714286,0.8553333333333334,0.9685387415496619,0.8738255033557047,-2.857142857142854,0.002307692307692283,5.110413194444465,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
1,3,0,2,0,0,6.16,47,0.86,-0.9998611014647101,0.12833333333333333,50.714285714285715,49.666666666666664,14.808669869259127,16.065240552913874,0.8400000000000001,0.8556666666666667,0.971614883007288,1.1013422818791947,-4.535714285714282,0.004351648351648324,5.130413194444452,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
1,3,0,2,0,0,6.82,47,0.92,-0.9998611014647089,0.14208333333333334,49.92857142857143,49.13333333333333,14.683660650869388,15.871756162383571,0.8392857142857143,0.8543333333333333,0.956903870162297,0.9952510176390773,-5.785714285714287,0.005912087912087881,4.740413194444442,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
1,3,0,2,0,0,7.7,40,0.83,0.9998611014647089,0.1878048780487805,50.07142857142857,48.4,14.641691189173496,15.424119043752937,0.847857142857143,0.8543333333333333,0.9365461847389559,1.2479338842975207,-3.142857142857144,0.006923076923076895,4.800413194444452,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
1,3,0,2,0,0,3.3,70,0.84,-0.999861101464709,0.04647887323943662,50.285714285714285,47.9,14.45645222691276,15.44590114136969,0.8528571428571429,0.8566666666666667,0.9257695060844667,0.9227557411273487,-0.42857142857143127,0.003516483516483462,5.91041319444447,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
1,3,0,2,0,0,1.76,76,0.84,-0.999722183631255,0.022857142857142857,52.714285714285715,48.4,14.725323929719321,15.919192493816148,0.8578571428571429,0.854,0.9343629343629344,0.9400826446280992,1.0714285714285725,0.00041758241758239466,4.850413194444442,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
1,3,0,2,0,0,4.84,36,0.92,-0.999722183631255,0.1308108108108108,55.285714285714285,50.1,15.459269419639805,16.05668836900406,0.8521428571428571,0.8526666666666667,0.9762004175365345,1.1956087824351296,6.285714285714284,0.00195604395604392,4.980413194444442,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
1,3,0,2,0,0,5.5,34,0.8,0.9998611014647097,0.15714285714285714,53.92857142857143,50.43333333333333,16.297542456146253,15.637451360674833,0.8571428571428571,0.8563333333333333,0.9912758620689656,0.9596827495042961,2.1428571428571423,0.00382417582417577,4.670413194444441,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
1,4,0,2,0,0,9.24,39,0.88,0.9998611014647103,0.231,52.42857142857143,49.53333333333333,17.136170857235037,15.784613488727103,0.8592857142857143,0.852,0.9702577957897107,0.8754435335861985,-0.892857142857145,-0.0006813186813187178,5.670413194444422,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
1,4,0,2,0,0,6.16,48,0.76,-0.9998611014647101,0.12571428571428572,51.5,48.4,17.509338167872677,15.25326420690067,0.8671428571428572,0.8510000000000001,0.9411997363216875,1.115702479338843,-2.4999999999999996,-0.0030329670329670576,5.040413194444439,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
1,4,0,2,0,0,6.82,59,0.91,-0.9998611014647089,0.11366666666666667,49.357142857142854,47.5,15.76562542542937,14.402466263899338,0.8564285714285714,0.8476666666666667,0.9166934705693148,1.0258373205741627,-2.857142857142856,-0.0046813186813187265,5.030413194444432,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
1,4,0,2,0,0,7.7,31,0.81,0.9998611014647089,0.240625,48.142857142857146,48.4,14.125030389931329,14.243207697609458,0.8542857142857142,0.849,0.940110067983166,1.2096168294515404,-3.0714285714285716,-0.0003956043956044329,5.390413194444437,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
1,4,0,2,0,0,3.3,64,0.83,-0.999861101464709,0.05076923076923077,47.785714285714285,48.06666666666667,14.51354047580594,14.536359486695309,0.8492857142857143,0.8470000000000001,0.9443352979698757,0.9683520363132013,-2.678571428571429,-0.0008131868131868389,5.490413194444456,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
1,4,0,2,0,0,1.76,68,0.79,-0.999722183631255,0.025507246376811593,47.642857142857146,49.06666666666667,14.329137302160795,14.567165093132386,0.8535714285714286,0.8456666666666667,0.9716171617161716,0.9838191699604742,3.4999999999999996,-0.003978021978022004,5.010413194444434,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
1,4,0,2,0,0,4.84,43,0.88,-0.999722183631255,0.11,50.142857142857146,49.3,14.627987625713315,14.818790494643544,0.8457142857142858,0.841,0.9746293245469522,1.1709385948736861,4.821428571428574,-0.0042637362637362956,4.8704131944444295,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
1,4,0,2,0,0,5.5,73,0.92,0.9998611014647097,0.07432432432432433,50.142857142857146,49.93333333333333,14.627987625713315,14.088227742322319,0.8478571428571428,0.8453333333333333,0.9933687002652519,0.9430756159728123,2.0357142857142865,-0.003142857142857154,5.050413194444444,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
1,5,1,2,0,0,9.24,59,0.77,0.9998611014647103,0.154,52.0,50.833333333333336,15.801655220017535,14.678352189142544,0.8521428571428571,0.8483333333333333,1.0129525074726007,0.8459016393442622,2.857142857142858,-0.0006813186813187168,5.100413194444459,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
1,5,1,2,0,0,6.16,79,0.89,-0.9998611014647101,0.077,52.857142857142854,51.46666666666667,15.835000876136773,14.604518274252953,0.8414285714285714,0.844,1.0351994636272208,1.0395077720207253,2.250000000000001,-0.0007912087912088415,5.1404131944444575,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
1,5,1,2,0,0,6.82,21,0.89,-0.9998611014647089,0.31,55.642857142857146,52.166666666666664,16.80021585418628,15.4095432439935,0.8457142857142858,0.8446666666666667,1.049279249078109,0.9504792332268371,4.964285714285717,0.0002197802197801512,4.550413194444435,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
1,5,1,2,0,0,7.7,50,0.8,0.9998611014647089,0.15098039215686274,52.142857142857146,51.36666666666667,18.588073690312378,16.38646062925191,0.8492857142857143,0.8476666666666667,1.0283616950283616,1.0950681375730045,-3.2499999999999996,0.0012967032967032865,5.370413194444451,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
1,5,1,2,0,0,3.3,27,0.81,-0.999861101464709,0.11785714285714285,50.285714285714285,51.8,17.273494909068813,16.16381655170713,0.8464285714285714,0.8490000000000001,1.0384229869695958,0.9266409266409267,-3.285714285714285,-0.00041758241758246383,5.280413194444449,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
1,5,1,2,0,0,1.76,74,0.93,-0.999722183631255,0.023466666666666667,49.642857142857146,51.5,17.998321045018624,16.546173638305792,0.8385714285714286,0.8503333333333334,1.0282861896838602,0.9692556634304207,-4.714285714285714,0.0009670329670329381,4.250413194444452,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
1,5,1,2,0,0,4.84,72,0.92,-0.999722183631255,0.0663013698630137,52.5,52.63333333333333,18.492202098764174,16.8921188179849,0.8478571428571428,0.8506666666666667,1.06186953597848,1.0734642178594047,-3.2142857142857144,0.002307692307692262,4.720413194444468,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
1,5,1,2,0,0,5.5,49,0.95,0.9998611014647097,0.11,54.857142857142854,53.2,18.74056539191896,17.25548388593989,0.8507142857142858,0.8530000000000001,1.0697050938337802,0.9257518796992481,1.2500000000000022,0.005428571428571388,4.7504131944444605,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
1,6,1,2,0,0,9.24,69,0.89,0.9998611014647103,0.132,54.92857142857143,53.0,18.714306685668966,17.26866805957322,0.8642857142857144,0.859,1.0646133244057583,0.8345428156748912,1.285714285714285,0.005274725274725232,5.510413194444455,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
1,6,1,2,0,0,6.16,39,0.88,-0.9998611014647101,0.154,55.642857142857146,53.56666666666667,19.069133911425222,17.511933533792153,0.8628571428571429,0.863,1.0850776502363269,1.0353740845340098,6.678571428571427,0.007516483516483493,5.230413194444447,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
1,6,1,2,0,0,6.82,73,0.83,-0.9998611014647089,0.09216216216216216,56.214285714285715,52.266666666666666,18.38133907999158,17.07778014592774,0.8678571428571429,0.862,1.0498828255775026,0.9065934065934067,0.9285714285714283,0.006263736263736198,4.950413194444449,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
1,6,1,2,0,0,7.7,53,0.8,0.9998611014647089,0.1425925925925926,56.857142857142854,52.166666666666664,18.826565285244136,16.94226165200672,0.8678571428571429,0.8583333333333333,1.0412508316699933,1.0690587367903661,2.3214285714285725,0.003934065934065908,5.000413194444441,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
1,6,1,2,0,0,3.3,40,0.94,-0.999861101464709,0.08048780487804878,55.785714285714285,52.733333333333334,18.568702251280314,16.664919448646764,0.8685714285714285,0.8556666666666666,1.0653198653198654,0.8796071185451717,-2.535714285714289,-0.0005714285714286022,5.50041319444445,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
1,6,1,2,0,0,1.76,41,0.9,-0.999722183631255,0.0419047619047619,55.57142857142857,51.86666666666667,18.744083315560104,16.627217681142326,0.8728571428571429,0.8613333333333333,1.0373333333333334,0.998121415859205,-3.000000000000003,0.0018461538461538435,4.72041319444443,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
1,6,1,2,0,0,4.84,65,0.84,-0.999722183631255,0.07333333333333333,53.285714285714285,52.13333333333333,18.403296408016644,16.376461942285534,0.8714285714285716,0.8613333333333333,1.0381679389312977,1.1066299429470785,-2.42857142857143,0.004175824175824144,4.950413194444449,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
1,6,1,2,0,0,5.5,49,0.92,0.9998611014647097,0.11,53.714285714285715,52.86666666666667,18.615248387477187,16.44580091744066,0.8764285714285716,0.861,1.0447957839262187,0.9312251430788632,-1.4642857142857162,-6.593406593411033e-05,4.240413194444433,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
1,0,0,3,0,0,9.24,39,0.95,0.9998611014647103,0.231,51.57142857142857,52.93333333333333,17.149632360779336,16.425239899226025,0.8785714285714287,0.863,1.046113306982872,0.8690176322418136,0.07142857142857593,0.0016263736263735958,5.010413194444434,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
1,0,0,3,0,0,6.16,68,0.9,-0.9998611014647101,0.08927536231884058,52.857142857142854,52.666666666666664,15.251013297266717,16.589014506559774,0.8828571428571428,0.8640000000000001,1.051230871590153,1.030741410488246,-3.035714285714287,0.004043956043956024,5.160413194444457,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
1,0,0,3,0,0,6.82,74,0.86,-0.9998611014647089,0.09093333333333334,54.142857142857146,53.6,15.74243233506739,16.639379961922906,0.89,0.8663333333333333,1.0835579514824798,0.9181769722814499,1.8214285714285718,0.0018021978021977466,5.060413194444437,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
1,0,0,3,0,0,7.7,45,0.78,0.9998611014647089,0.1673913043478261,57.5,53.733333333333334,14.468799322893139,16.790665167932133,0.8935714285714286,0.8670000000000001,1.0768203072812292,1.0342077277561148,4.642857142857141,-0.0016923076923077362,5.0104131944444585,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
1,0,0,3,0,0,3.3,23,0.83,-0.999861101464709,0.13749999999999998,55.42857142857143,52.7,13.99293385256277,16.32039130700588,0.8828571428571429,0.865,1.0501494520092993,0.8715098942802928,1.7500000000000013,-0.0037362637362637788,5.790413194444453,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
1,0,0,3,0,0,1.76,71,0.77,-0.999722183631255,0.024444444444444446,51.92857142857143,52.266666666666666,15.56852982394679,16.939920883529236,0.8764285714285714,0.8620000000000001,1.046728971962617,0.975765306122449,-3.535714285714289,-0.004021978021978054,4.130413194444457,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
1,0,0,3,0,0,4.84,52,0.94,-0.999722183631255,0.09132075471698113,53.5,53.5,16.341311499951928,16.911024765539484,0.8635714285714285,0.8610000000000001,1.0742971887550201,1.0881174899866488,0.3928571428571417,-0.0046373626373626435,5.200413194444466,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
1,0,0,3,0,0,5.5,23,0.86,0.9998611014647097,0.22916666666666666,52.285714285714285,53.93333333333333,15.720777879699748,16.691797145724696,0.8671428571428572,0.863,1.0819124038783015,0.9125022073106128,-0.21428571428571405,-0.001582417582417606,4.640413194444449,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
1,1,0,3,0,0,9.24,34,0.81,0.9998611014647103,0.264,51.142857142857146,53.1,17.26649553707608,17.597707530949243,0.8657142857142857,0.8663333333333334,1.0598802395209581,0.8575015693659761,-5.4642857142857135,-0.0013626373626374044,5.730413194444456,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
1,1,0,3,0,0,6.16,57,0.88,-0.9998611014647101,0.10620689655172413,48.357142857142854,52.266666666666666,16.602164561642812,17.89805100800245,0.8642857142857142,0.863,1.0428999002327901,1.056122448979592,-4.821428571428572,-0.004131868131868176,5.010413194444435,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
1,1,0,3,0,0,6.82,57,0.77,-0.9998611014647089,0.11758620689655173,48.642857142857146,53.13333333333333,16.722196869187623,17.45681041556726,0.8700000000000001,0.8653333333333333,1.0584329349269588,0.9573400250941029,0.35714285714285715,-0.005802197802197847,4.760413194444442,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
1,1,0,3,0,0,7.7,68,0.79,0.9998611014647089,0.11159420289855072,49.857142857142854,52.9,16.663442911665335,17.353028156690595,0.8578571428571429,0.8633333333333333,1.04614370468029,1.037177063642092,1.9999999999999984,-0.006351648351648392,5.220413194444429,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
1,1,0,3,0,0,3.3,26,0.89,-0.999861101464709,0.12222222222222222,51.785714285714285,52.9,17.11579824169908,17.353028156690595,0.8499999999999999,0.8633333333333334,1.0365774003919008,0.8393194706994329,1.2499999999999998,-0.006901098901098936,5.660413194444429,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
1,1,0,3,0,0,1.76,38,0.77,-0.999722183631255,0.04512820512820513,49.0,52.333333333333336,17.95292990872778,17.95460431454712,0.8535714285714285,0.8636666666666668,1.0288335517693317,1.0,1.25,-0.0060879120879121,4.930413194444463,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
1,1,0,3,0,0,4.84,23,0.93,-0.999722183631255,0.20166666666666666,48.214285714285715,51.166666666666664,18.192046323889723,17.700737045502454,0.8428571428571427,0.8586666666666667,1.0072178477690288,1.129641693811075,1.4285714285714302,-0.006285714285714344,4.690413194444464,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
1,1,0,3,0,0,5.5,61,0.86,0.9998611014647097,0.08870967741935484,47.07142857142857,49.96666666666667,19.28516482733769,18.359406746732148,0.8414285714285715,0.8640000000000001,0.9778212654924984,0.9499666444296198,-3.642857142857147,-0.00026373626373628686,4.640413194444449,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
1,2,0,3,0,0,9.24,32,0.88,0.9998611014647103,0.28,46.57142857142857,49.36666666666667,18.78507707940325,17.658608008039845,0.8385714285714286,0.863,0.9493589743589743,0.9077481431465226,-3.0714285714285716,0.002197802197802157,5.490413194444456,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
1,2,0,3,0,0,6.16,29,0.88,-0.9998611014647101,0.20533333333333334,43.57142857142857,49.733333333333334,17.36802670565521,17.156346635722226,0.84,0.8626666666666666,0.9697757556061098,1.11218163538874,-3.2857142857142887,0.004087912087912056,5.120413194444459,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
1,2,0,3,0,0,6.82,23,0.84,-0.9998611014647089,0.2841666666666667,42.42857142857143,49.03333333333333,17.788130380047914,17.56855210279167,0.8471428571428571,0.8653333333333333,0.960496245510937,1.0452073419442556,-2.928571428571429,0.003252747252747227,5.310413194444467,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
1,2,0,3,0,0,7.7,43,0.77,0.9998611014647089,0.17500000000000002,42.42857142857143,48.9,17.788130380047914,17.755717874571538,0.847857142857143,0.8663333333333334,0.9712015888778549,1.1388036809815951,-0.642857142857143,0.0024835164835164225,5.680413194444428,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
1,2,0,3,0,0,3.3,31,0.78,-0.999861101464709,0.103125,40.42857142857143,47.86666666666667,15.790524352935867,17.135833262762425,0.8478571428571428,0.8610000000000001,0.9425664588119462,0.9035515320334262,-0.6071428571428582,-0.0023076923076923305,5.700413194444439,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
1,2,0,3,0,0,1.76,56,0.8,-0.999722183631255,0.030877192982456142,38.92857142857143,46.5,15.60307802826242,16.775906368442758,0.8364285714285715,0.8563333333333333,0.9117647058823529,1.1061827956989247,-0.7499999999999988,-0.0012087912087912476,4.320413194444453,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
1,2,0,3,0,0,4.84,40,0.93,-0.999722183631255,0.11804878048780487,41.285714285714285,46.733333333333334,15.503987434644921,16.860345914832703,0.8321428571428572,0.8513333333333333,0.9208538587848932,1.1902639087018545,-0.10714285714285658,-0.001472527472527495,4.430413194444429,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
1,2,0,3,0,0,5.5,79,0.76,0.9998611014647097,0.06875,41.714285714285715,45.766666666666666,15.369443067976842,16.36371792618706,0.8407142857142856,0.8526666666666666,0.8918480025982461,1.055626365622724,3.071428571428572,0.0005934065934065796,5.020413194444452,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
1,3,0,3,0,0,9.24,28,0.94,0.9998611014647103,0.31862068965517243,43.285714285714285,47.1,17.959049878194378,17.3907426820847,0.8321428571428572,0.8486666666666667,0.9296052631578948,0.9354314974397403,7.035714285714285,-0.00041758241758244,5.790413194444453,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
1,3,0,3,0,0,6.16,40,0.85,-0.9998611014647101,0.15024390243902438,41.214285714285715,45.6,17.927969430810876,17.016422088372593,0.8442857142857143,0.8523333333333334,0.8973433912758281,1.1790505675954592,3.4285714285714284,0.0006153846153845792,4.32041319444443,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
1,3,0,3,0,0,6.82,31,0.85,-0.9998611014647089,0.213125,39.214285714285715,45.166666666666664,16.1872626632014,16.986979462646303,0.8485714285714286,0.854,0.8867801047120419,1.0978945083568483,0.2857142857142869,-0.0010109890109890537,5.240413194444439,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
1,3,0,3,0,0,7.7,26,0.77,0.9998611014647089,0.2851851851851852,39.57142857142857,44.86666666666667,15.926341439525688,17.159964097167904,0.8457142857142858,0.8510000000000001,0.8791639451338995,1.2245433091512978,-1.571428571428571,0.0003956043956043619,5.54041319444446,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
1,3,0,3,0,0,3.3,35,0.82,-0.999861101464709,0.09166666666666666,38.714285714285715,44.36666666666667,16.335089985523997,17.491837176697345,0.8457142857142858,0.8466666666666668,0.8716437459070072,0.9585892959738366,-5.25,-0.004263736263736311,5.800413194444459,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
1,3,0,3,0,0,1.76,44,0.85,-0.999722183631255,0.03911111111111111,39.57142857142857,43.36666666666667,15.751504376087116,17.125265330606634,0.8378571428571429,0.8460000000000001,0.8459037711313394,1.1922955192838087,-4.214285714285716,-0.0022197802197802307,4.550413194444459,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
1,3,0,3,0,0,4.84,64,0.94,-0.999722183631255,0.07446153846153845,38.357142857142854,43.2,14.584539458234284,17.09284988646945,0.8371428571428571,0.8436666666666667,0.8465055519268453,1.2663398692810457,-3.7499999999999996,-0.0011428571428571748,5.300413194444461,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
1,3,0,3,0,0,5.5,38,0.9,0.9998611014647097,0.14102564102564102,40.642857142857146,44.03333333333333,15.954778126158521,17.485922087907383,0.8414285714285715,0.8433333333333334,0.8713720316622692,1.13817517923142,4.285714285714285,0.003208791208791184,4.380413194444451,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
