transaction_id,date,restaurant_id,restaurant_name,product_family,product_variant,theoretical_unit_cost,actual_unit_cost,selling_price,units_sold,waste_kg,qsp_score,operational_anomaly,anomaly_type,shift_type,weather_impact,revenue,theoretical_cos,actual_cos,cos_gap,gap_percentage,waste_cost,gap_severity
18445,2024-04-15,6,KFC Bordeaux Quinconces,Accompagnements,Potatoes,1.52,1.49,3.8,52,0.52,0.88,False,,soir,0.9,197.6,0.4,0.3921052631578948,-0.007894736842105232,-1.973684210526308,0.7904,FAIBLE
18446,2024-04-15,6,KFC Bordeaux Quinconces,Boissons,Coca 33cl,0.8,0.78,2.39,47,0.07,0.87,False,,soir,1.1,112.33000000000001,0.33472803347280333,0.3263598326359833,-0.00836820083682005,-2.4999999999999902,0.05600000000000001,FAIBLE
18447,2024-04-15,6,KFC Bordeaux Quinconces,Desserts,Brownie,2.2,2.16,5.29,17,0.08,0.93,False,,midi,0.95,89.93,0.41587901701323254,0.4083175803402646,-0.007561436672967936,-1.8181818181818354,0.17600000000000002,FAIBLE
18448,2024-04-15,6,KFC Bordeaux Quinconces,Petits Déjeuners,Petit Déj Complet,2.38,2.45,5.24,23,0.12,0.81,True,panne_equipement,midi,1.14,120.52000000000001,0.45419847328244267,0.4675572519083969,0.013358778625954248,2.9411764705882466,0.28559999999999997,MODÉRÉ
18449,2024-04-15,7,KFC Nantes Erdre,Poulet Frit,Ailes 12p,3.85,3.94,8.08,48,0.36,0.9,False,,midi,1.12,387.84000000000003,0.47648514851485146,0.4876237623762376,0.011138613861386149,2.3376623376623398,1.386,MODÉRÉ
18450,2024-04-15,7,KFC Nantes Erdre,Sandwichs,Cheese,2.86,2.93,6.58,55,0.22,0.88,False,,midi,0.97,361.9,0.43465045592705165,0.44528875379939215,0.010638297872340496,2.447552447552464,0.6292,MODÉRÉ
18451,2024-04-15,7,KFC Nantes Erdre,Burger Poulet,Spicy,3.12,3.19,6.86,48,0.24,0.93,False,,soir,1.07,329.28000000000003,0.4548104956268221,0.4650145772594752,0.010204081632653128,2.2435897435897587,0.7488,MODÉRÉ
18452,2024-04-15,7,KFC Nantes Erdre,Wraps & Salades,Salade Poulet,3.58,3.67,7.16,43,0.26,0.85,False,,soir,1.03,307.88,0.5,0.5125698324022346,0.012569832402234637,2.5139664804469275,0.9308000000000001,MODÉRÉ
18453,2024-04-15,7,KFC Nantes Erdre,Accompagnements,Potatoes,1.45,1.49,3.63,27,0.27,0.84,False,,midi,1.08,98.00999999999999,0.3994490358126722,0.41046831955922863,0.011019283746556419,2.7586206896551584,0.3915,MODÉRÉ
18454,2024-04-15,7,KFC Nantes Erdre,Boissons,Eau 50cl,0.8,0.82,2.4,50,0.08,0.92,False,,midi,0.97,120.0,0.3333333333333333,0.3416666666666667,0.00833333333333336,2.500000000000008,0.064,MODÉRÉ
18455,2024-04-15,7,KFC Nantes Erdre,Desserts,Sundae Chocolat,2.12,2.39,5.1,24,0.13,0.73,True,erreur_commande,soir,0.92,122.39999999999999,0.415686274509804,0.46862745098039216,0.05294117647058816,12.735849056603751,0.2756,CRITIQUE
18456,2024-04-15,7,KFC Nantes Erdre,Petits Déjeuners,Pain au Chocolat,2.66,2.73,5.85,55,0.19,0.89,False,,soir,1.11,321.75,0.45470085470085475,0.4666666666666667,0.011965811965811923,2.6315789473684115,0.5054000000000001,MODÉRÉ
18457,2024-04-15,8,KFC Strasbourg Grande Île,Poulet Frit,Ailes 12p,4.25,4.1,8.93,52,0.39,0.96,False,,midi,1.08,464.36,0.4759238521836506,0.4591265397536394,-0.016797312430011202,-3.5294117647058836,1.6575,FAIBLE
18458,2024-04-15,8,KFC Strasbourg Grande Île,Sandwichs,Bacon,2.77,2.67,6.36,22,0.09,0.89,False,,soir,0.9,139.92000000000002,0.4355345911949685,0.4198113207547169,-0.015723270440251624,-3.6101083032491097,0.2493,FAIBLE
18459,2024-04-15,8,KFC Strasbourg Grande Île,Burger Poulet,Deluxe,3.37,3.25,7.41,46,0.23,0.9,False,,midi,0.93,340.86,0.45479082321187586,0.43859649122807015,-0.01619433198380571,-3.560830860534134,0.7751,FAIBLE
18460,2024-04-15,8,KFC Strasbourg Grande Île,Wraps & Salades,Salade Poulet,3.56,3.44,7.13,60,0.36,0.91,False,,soir,0.97,427.8,0.4992987377279102,0.48246844319775595,-0.016830294530154277,-3.3707865168539324,1.2816,FAIBLE
18461,2024-04-15,8,KFC Strasbourg Grande Île,Accompagnements,Frites Moyenne,1.49,1.44,3.73,38,0.38,0.96,False,,midi,1.13,141.74,0.3994638069705093,0.38605898123324395,-0.013404825737265369,-3.355704697986566,0.5662,FAIBLE
18462,2024-04-15,8,KFC Strasbourg Grande Île,Boissons,Fanta,0.8,0.77,2.39,28,0.04,0.88,False,,midi,0.92,66.92,0.3347280334728034,0.32217573221757323,-0.012552301255230158,-3.7500000000000098,0.032,FAIBLE
18463,2024-04-15,8,KFC Strasbourg Grande Île,Desserts,Brownie,2.25,2.17,5.39,60,0.27,0.97,False,,midi,1.04,323.4,0.4174397031539889,0.40259740259740256,-0.014842300556586308,-3.5555555555555647,0.6075,FAIBLE
18464,2024-04-15,8,KFC Strasbourg Grande Île,Petits Déjeuners,Pain au Chocolat,2.61,2.51,5.74,44,0.15,0.89,False,,midi,0.93,252.56,0.45470383275261317,0.43728222996515675,-0.017421602787456414,-3.831417624521066,0.39149999999999996,FAIBLE
18465,2024-04-15,9,KFC Rennes Centre,Poulet Frit,Bucket 6 pièces,4.47,4.68,9.4,32,0.24,0.94,False,,midi,1.08,300.8,0.47553191489361696,0.49787234042553186,0.022340425531914898,4.69798657718121,1.0728,MODÉRÉ
18466,2024-04-15,9,KFC Rennes Centre,Sandwichs,Cheese,2.88,3.01,6.63,34,0.14,0.87,False,,midi,1.04,225.42,0.4343891402714932,0.4539969834087481,0.019607843137254888,4.513888888888886,0.4032,MODÉRÉ
18467,2024-04-15,9,KFC Rennes Centre,Burger Poulet,Deluxe,3.18,3.33,7.0,24,0.12,0.92,False,,midi,1.03,168.0,0.45428571428571435,0.4757142857142857,0.021428571428571352,4.716981132075454,0.3816,MODÉRÉ
18468,2024-04-15,9,KFC Rennes Centre,Wraps & Salades,Salade Poulet,3.67,3.84,7.34,47,0.28,0.9,False,,midi,0.99,344.98,0.5,0.5231607629427792,0.023160762942779245,4.632152588555849,1.0276,MODÉRÉ
18469,2024-04-15,9,KFC Rennes Centre,Accompagnements,Potatoes,1.54,1.62,3.86,30,0.3,0.91,False,,soir,0.95,115.8,0.3989637305699482,0.4196891191709845,0.020725388601036288,5.194805194805198,0.46199999999999997,ÉLEVÉ
18470,2024-04-15,9,KFC Rennes Centre,Boissons,Fanta,0.79,0.82,2.36,48,0.07,0.88,False,,midi,1.11,113.28,0.3347457627118644,0.3474576271186441,0.012711864406779683,3.797468354430386,0.05530000000000001,MODÉRÉ
18471,2024-04-15,9,KFC Rennes Centre,Desserts,Sundae Caramel,2.23,2.33,5.35,56,0.25,0.89,False,,midi,1.0,299.59999999999997,0.4168224299065421,0.4355140186915889,0.018691588785046787,4.484304932735439,0.5575,MODÉRÉ
18472,2024-04-15,9,KFC Rennes Centre,Petits Déjeuners,Pain au Chocolat,2.46,2.57,5.41,28,0.1,0.91,False,,midi,0.92,151.48000000000002,0.454713493530499,0.47504621072088715,0.02033271719038815,4.471544715447151,0.246,MODÉRÉ
18473,2024-04-15,10,KFC Nice Promenade,Poulet Frit,Bucket 10 pièces,4.46,4.35,9.37,30,0.23,0.94,False,,midi,0.95,281.09999999999997,0.4759871931696906,0.46424759871931703,-0.011739594450373592,-2.466367713004496,1.0258,FAIBLE
18474,2024-04-15,10,KFC Nice Promenade,Sandwichs,Cheese,2.76,2.69,6.35,18,0.07,0.92,False,,midi,0.95,114.3,0.4346456692913385,0.4236220472440945,-0.011023622047243997,-2.536231884057949,0.1932,FAIBLE
18475,2024-04-15,10,KFC Nice Promenade,Burger Poulet,Deluxe,3.28,3.2,7.22,19,0.1,0.89,False,,soir,1.1,137.18,0.4542936288088642,0.44321329639889195,-0.011080332409972249,-2.4390243902438917,0.328,FAIBLE
18476,2024-04-15,10,KFC Nice Promenade,Wraps & Salades,Caesar Wrap,3.49,3.4,6.98,46,0.28,0.94,False,,midi,0.93,321.08000000000004,0.5,0.48710601719197705,-0.012893982808022952,-2.5787965616045905,0.9772000000000002,FAIBLE
18477,2024-04-15,10,KFC Nice Promenade,Accompagnements,Coleslaw,1.48,1.45,3.71,42,0.42,0.91,False,,midi,1.01,155.82,0.39892183288409705,0.3908355795148248,-0.008086253369272267,-2.0270270270270343,0.6215999999999999,FAIBLE
18478,2024-04-15,10,KFC Nice Promenade,Boissons,Fanta,0.81,0.79,2.42,24,0.04,0.89,False,,midi,1.04,58.08,0.33471074380165294,0.32644628099173556,-0.008264462809917383,-2.4691358024691437,0.032400000000000005,FAIBLE
18479,2024-04-15,10,KFC Nice Promenade,Desserts,Sundae Chocolat,2.12,2.06,5.08,41,0.18,0.93,False,,soir,1.06,208.28,0.41732283464566927,0.4055118110236221,-0.011811023622047168,-2.8301886792452646,0.3816,FAIBLE
18480,2024-04-15,10,KFC Nice Promenade,Petits Déjeuners,Petit Déj Complet,2.53,2.46,5.56,26,0.09,0.92,False,,midi,0.92,144.56,0.4550359712230216,0.44244604316546765,-0.012589928057553934,-2.766798418972327,0.22769999999999999,FAIBLE
18481,2024-04-16,1,KFC Paris Louvre,Poulet Frit,Bucket 10 pièces,3.9,3.95,8.2,31,0.23,0.93,False,,soir,1.12,254.2,0.47560975609756095,0.48170731707317077,0.006097560975609817,1.2820512820512948,0.897,FAIBLE
18482,2024-04-16,1,KFC Paris Louvre,Sandwichs,Cheese,2.82,2.86,6.49,54,0.28,0.72,True,sous_cuisson,soir,1.04,350.46000000000004,0.43451463790446837,0.44067796610169485,0.006163328197226481,1.4184397163120521,0.7896000000000001,FAIBLE
18483,2024-04-16,1,KFC Paris Louvre,Burger Poulet,Deluxe,2.96,3.0,6.51,19,0.1,0.9,False,,midi,1.03,123.69,0.4546850998463902,0.4608294930875576,0.00614439324116739,1.3513513513513413,0.296,FAIBLE
18484,2024-04-16,1,KFC Paris Louvre,Wraps & Salades,Caesar Wrap,3.39,3.44,6.79,59,0.35,0.87,False,,midi,0.94,400.61,0.49926362297496324,0.5066273932253313,0.007363770250368107,1.4749262536872991,1.1864999999999999,FAIBLE
18485,2024-04-16,1,KFC Paris Louvre,Accompagnements,Coleslaw,1.47,1.49,3.67,39,0.39,0.87,False,,midi,1.14,143.13,0.40054495912806537,0.40599455040871935,0.005449591280653976,1.3605442176870812,0.5733,FAIBLE
18486,2024-04-16,1,KFC Paris Louvre,Boissons,Eau 50cl,0.79,0.8,2.38,51,0.08,0.9,False,,midi,1.09,121.38,0.3319327731092437,0.33613445378151263,0.004201680672268948,1.2658227848101389,0.0632,FAIBLE
18487,2024-04-16,1,KFC Paris Louvre,Desserts,Cookie,2.16,2.19,5.18,31,0.14,0.86,False,,midi,1.11,160.57999999999998,0.4169884169884171,0.4227799227799228,0.005791505791505724,1.3888888888888724,0.30240000000000006,FAIBLE
18488,2024-04-16,1,KFC Paris Louvre,Petits Déjeuners,Petit Déj Complet,2.49,2.52,5.47,61,0.21,0.93,False,,soir,1.1,333.66999999999996,0.45521023765996355,0.46069469835466187,0.005484460694698323,1.2048192771084265,0.5229,FAIBLE
18489,2024-04-16,2,KFC Lyon Part-Dieu,Poulet Frit,Bucket 6 pièces,4.76,4.62,10.0,30,0.23,0.94,False,,midi,0.94,300.0,0.4759999999999999,0.46199999999999997,-0.013999999999999957,-2.9411764705882266,1.0948,FAIBLE
18490,2024-04-16,2,KFC Lyon Part-Dieu,Sandwichs,Cheese,2.85,2.77,6.56,54,0.22,0.92,False,,soir,1.02,354.23999999999995,0.4344512195121952,0.4222560975609757,-0.012195121951219468,-2.8070175438596383,0.627,FAIBLE
18491,2024-04-16,2,KFC Lyon Part-Dieu,Burger Poulet,Bacon Cheese,2.87,2.78,6.31,30,0.15,0.94,False,,soir,1.09,189.29999999999998,0.4548335974643424,0.44057052297939775,-0.014263074484944627,-3.1358885017421803,0.4305,FAIBLE
18492,2024-04-16,2,KFC Lyon Part-Dieu,Wraps & Salades,Caesar Wrap,3.19,3.1,6.38,33,0.2,0.97,False,,midi,0.97,210.54,0.5,0.48589341692789967,-0.014106583072100332,-2.8213166144200663,0.638,FAIBLE
18493,2024-04-16,2,KFC Lyon Part-Dieu,Accompagnements,Coleslaw,1.51,1.47,3.78,41,0.41,0.88,False,,midi,0.92,154.98,0.39947089947089953,0.3888888888888889,-0.010582010582010637,-2.6490066225165694,0.6191,FAIBLE
18494,2024-04-16,2,KFC Lyon Part-Dieu,Boissons,Fanta,0.81,0.79,2.44,28,0.04,0.93,False,,midi,0.99,68.32,0.33196721311475413,0.3237704918032787,-0.008196721311475419,-2.4691358024691383,0.032400000000000005,FAIBLE
18495,2024-04-16,2,KFC Lyon Part-Dieu,Desserts,Brownie,2.29,2.22,5.49,25,0.11,0.97,False,,midi,1.04,137.25,0.41712204007285975,0.4043715846994536,-0.012750455373406133,-3.056768558951951,0.2519,FAIBLE
18496,2024-04-16,2,KFC Lyon Part-Dieu,Petits Déjeuners,Petit Déj Complet,2.54,2.46,5.59,52,0.18,0.93,False,,midi,0.91,290.68,0.45438282647584977,0.4400715563506261,-0.014311270125223652,-3.1496062992126066,0.4572,FAIBLE
18497,2024-04-16,3,KFC Marseille Vieux Port,Poulet Frit,Bucket 10 pièces,4.11,4.3,8.63,16,0.12,0.86,False,,midi,1.12,138.08,0.4762456546929316,0.49826187717265347,0.022016222479721848,4.622871046228699,0.4932,MODÉRÉ
18498,2024-04-16,3,KFC Marseille Vieux Port,Sandwichs,Bacon,2.71,2.83,6.23,42,0.17,0.88,False,,midi,1.06,261.66,0.43499197431781694,0.4542536115569823,0.019261637239165352,4.42804428044281,0.46070000000000005,MODÉRÉ
18499,2024-04-16,3,KFC Marseille Vieux Port,Burger Poulet,Spicy,3.1,3.24,6.82,39,0.2,0.92,False,,midi,0.98,265.98,0.45454545454545453,0.4750733137829912,0.020527859237536694,4.516129032258073,0.6200000000000001,MODÉRÉ
18500,2024-04-16,3,KFC Marseille Vieux Port,Wraps & Salades,Salade Poulet,3.36,3.51,6.72,41,0.25,0.87,False,,midi,1.02,275.52,0.5,0.5223214285714286,0.022321428571428603,4.464285714285721,0.84,MODÉRÉ
18501,2024-04-16,3,KFC Marseille Vieux Port,Accompagnements,Frites Grande,1.49,1.56,3.73,60,0.6,0.87,False,,soir,0.93,223.8,0.39946380697050937,0.41823056300268097,0.018766756032171594,4.697986577181211,0.894,MODÉRÉ
18502,2024-04-16,3,KFC Marseille Vieux Port,Boissons,Eau 50cl,0.81,1.06,2.43,39,0.06,0.79,True,surconsommation,soir,1.09,94.77000000000001,0.3333333333333333,0.43621399176954734,0.10288065843621402,30.864197530864207,0.048600000000000004,CRITIQUE
18503,2024-04-16,3,KFC Marseille Vieux Port,Desserts,Brownie,2.22,2.32,5.33,42,0.19,0.87,False,,midi,0.93,223.86,0.41651031894934337,0.43527204502814254,0.018761726078799168,4.504504504504485,0.42180000000000006,MODÉRÉ
18504,2024-04-16,3,KFC Marseille Vieux Port,Petits Déjeuners,Pain au Chocolat,2.53,2.65,5.57,60,0.21,0.84,False,,midi,1.1,334.20000000000005,0.4542190305206462,0.47576301615798916,0.021543985637342944,4.743083003952578,0.5313,MODÉRÉ
18505,2024-04-16,4,KFC Toulouse Capitole,Poulet Frit,Bucket 10 pièces,4.02,4.0,8.45,46,0.34,0.95,False,,midi,1.15,388.7,0.4757396449704142,0.4733727810650888,-0.0023668639053254226,-0.49751243781094084,1.3668,FAIBLE
18506,2024-04-16,4,KFC Toulouse Capitole,Sandwichs,Bacon,2.78,2.76,6.4,18,0.07,0.97,False,,soir,1.04,115.2,0.43437499999999996,0.4312499999999999,-0.0031250000000000444,-0.719424460431665,0.1946,FAIBLE
18507,2024-04-16,4,KFC Toulouse Capitole,Burger Poulet,Spicy,3.0,2.98,6.59,62,0.31,0.96,False,,midi,0.97,408.58,0.4552352048558422,0.45220030349013657,-0.003034901365705611,-0.666666666666666,0.9299999999999999,FAIBLE
18508,2024-04-16,4,KFC Toulouse Capitole,Wraps & Salades,Salade Poulet,3.44,3.42,6.87,62,0.37,0.94,False,,midi,1.01,425.94,0.5007278020378457,0.4978165938864629,-0.002911208151382849,-0.5813953488372143,1.2728,FAIBLE
18509,2024-04-16,4,KFC Toulouse Capitole,Accompagnements,Potatoes,1.57,1.56,3.93,34,0.34,0.94,False,,soir,0.97,133.62,0.3994910941475827,0.3969465648854962,-0.0025445292620865367,-0.6369426751592413,0.5338,FAIBLE
18510,2024-04-16,4,KFC Toulouse Capitole,Boissons,Coca 33cl,0.8,0.8,2.4,23,0.03,0.9,False,,soir,0.91,55.199999999999996,0.33333333333333337,0.33333333333333337,0.0,0.0,0.024,FAIBLE
18511,2024-04-16,4,KFC Toulouse Capitole,Desserts,Sundae Chocolat,2.11,2.09,5.06,59,0.27,0.96,False,,soir,0.98,298.53999999999996,0.4169960474308301,0.41304347826086957,-0.003952569169960507,-0.9478672985782067,0.5697,FAIBLE
18512,2024-04-16,4,KFC Toulouse Capitole,Petits Déjeuners,Pain au Chocolat,2.52,2.51,5.55,16,0.06,0.97,False,,soir,0.91,88.8,0.4540540540540541,0.45225225225225224,-0.001801801801801839,-0.39682539682540496,0.1512,FAIBLE
18513,2024-04-16,5,KFC Lille Centre,Poulet Frit,Bucket 6 pièces,4.14,4.27,8.69,62,0.46,0.92,False,,midi,1.06,538.78,0.47640966628308407,0.4913693901035672,0.014959723820483162,3.1400966183574552,1.9043999999999999,MODÉRÉ
18514,2024-04-16,5,KFC Lille Centre,Sandwichs,Cheese,2.79,2.89,6.43,51,0.2,0.91,False,,midi,1.1,327.93,0.43390357698289267,0.4494556765163297,0.015552099533437058,3.584229390681014,0.558,MODÉRÉ
18515,2024-04-16,5,KFC Lille Centre,Burger Poulet,Classic,2.97,3.07,6.54,55,0.28,0.95,False,,midi,1.1,359.7,0.45412844036697253,0.4694189602446483,0.015290519877675768,3.3670033670033503,0.8316000000000001,MODÉRÉ
18516,2024-04-16,5,KFC Lille Centre,Wraps & Salades,Spicy Wrap,3.43,3.55,6.87,63,0.38,0.87,False,,midi,1.11,432.81,0.4992721979621543,0.5167394468704511,0.017467248908296873,3.4985422740524643,1.3034000000000001,MODÉRÉ
18517,2024-04-16,5,KFC Lille Centre,Accompagnements,Frites Grande,1.44,1.49,3.6,33,0.33,0.91,False,,soir,1.0,118.8,0.39999999999999997,0.4138888888888889,0.01388888888888895,3.4722222222222374,0.4752,MODÉRÉ
18518,2024-04-16,5,KFC Lille Centre,Boissons,Coca 33cl,0.8,0.82,2.39,46,0.07,0.93,False,,midi,1.07,109.94000000000001,0.33472803347280333,0.3430962343096234,0.00836820083682005,2.4999999999999902,0.05600000000000001,MODÉRÉ
18519,2024-04-16,5,KFC Lille Centre,Desserts,Sundae Chocolat,2.18,2.25,5.24,41,0.18,0.85,False,,midi,1.06,214.84,0.41603053435114506,0.4293893129770992,0.013358778625954137,3.2110091743119114,0.3924,MODÉRÉ
18520,2024-04-16,5,KFC Lille Centre,Petits Déjeuners,Croissant,2.5,2.58,5.5,23,0.08,0.89,False,,midi,1.02,126.5,0.45454545454545453,0.4690909090909091,0.014545454545454584,3.200000000000008,0.2,MODÉRÉ
18521,2024-04-16,6,KFC Bordeaux Quinconces,Poulet Frit,Bucket 6 pièces,3.99,3.86,8.39,39,0.29,0.89,False,,soir,1.13,327.21000000000004,0.47556615017878423,0.4600715137067937,-0.015494636471990508,-3.2581453634085307,1.1571,FAIBLE
18522,2024-04-16,6,KFC Bordeaux Quinconces,Sandwichs,Spicy,2.77,2.67,6.37,14,0.06,0.88,False,,soir,0.97,89.18,0.43485086342229196,0.41915227629513335,-0.015698587127158603,-3.6101083032491084,0.1662,FAIBLE
18523,2024-04-16,6,KFC Bordeaux Quinconces,Burger Poulet,Classic,3.15,3.04,6.92,52,0.26,0.86,False,,soir,0.9,359.84,0.4552023121387283,0.43930635838150295,-0.015895953757225356,-3.4920634920634757,0.819,FAIBLE
18524,2024-04-16,6,KFC Bordeaux Quinconces,Wraps & Salades,Spicy Wrap,3.08,2.97,6.16,36,0.22,0.87,False,,soir,0.93,221.76,0.5,0.48214285714285715,-0.01785714285714285,-3.57142857142857,0.6776,FAIBLE
18525,2024-04-16,6,KFC Bordeaux Quinconces,Accompagnements,Frites Moyenne,1.5,1.45,3.75,53,0.53,0.9,False,,midi,0.98,198.75,0.4,0.38666666666666666,-0.013333333333333364,-3.333333333333341,0.795,FAIBLE
18526,2024-04-16,6,KFC Bordeaux Quinconces,Boissons,Coca 50cl,0.79,0.76,2.36,51,0.08,0.86,False,,soir,1.12,120.36,0.3347457627118644,0.3220338983050847,-0.012711864406779683,-3.797468354430386,0.0632,FAIBLE
18527,2024-04-16,6,KFC Bordeaux Quinconces,Desserts,Brownie,2.14,2.06,5.13,46,0.21,0.9,False,,midi,1.0,235.98,0.4171539961013646,0.40155945419103317,-0.015594541910331439,-3.738317757009358,0.4494,FAIBLE
18528,2024-04-16,6,KFC Bordeaux Quinconces,Petits Déjeuners,Pain au Chocolat,2.53,2.45,5.58,26,0.09,0.87,False,,soir,1.06,145.08,0.4534050179211469,0.4390681003584229,-0.014336917562723983,-3.162055335968373,0.22769999999999999,FAIBLE
18529,2024-04-16,7,KFC Nantes Erdre,Poulet Frit,Tenders 8p,4.46,4.46,9.36,49,0.37,0.84,False,,soir,1.05,458.64,0.47649572649572647,0.47649572649572647,0.0,0.0,1.6502,FAIBLE
18530,2024-04-16,7,KFC Nantes Erdre,Sandwichs,Bacon,2.78,2.78,6.39,39,0.16,0.86,False,,midi,0.96,249.20999999999998,0.4350547730829421,0.4350547730829421,0.0,0.0,0.4448,FAIBLE
18531,2024-04-16,7,KFC Nantes Erdre,Burger Poulet,Bacon Cheese,3.08,3.85,6.77,46,0.23,0.78,True,surconsommation,midi,1.03,311.41999999999996,0.45494830132939446,0.568685376661743,0.11373707533234856,24.99999999999999,0.7084,CRITIQUE
18532,2024-04-16,7,KFC Nantes Erdre,Wraps & Salades,Salade Poulet,3.45,3.45,6.89,26,0.16,0.92,False,,soir,1.13,179.14,0.5007256894049348,0.5007256894049348,0.0,0.0,0.552,FAIBLE
18533,2024-04-16,7,KFC Nantes Erdre,Accompagnements,Frites Grande,1.5,1.58,3.76,32,0.48,0.73,True,panne_equipement,soir,0.95,120.32,0.398936170212766,0.42021276595744683,0.021276595744680826,5.333333333333327,0.72,ÉLEVÉ
18534,2024-04-16,7,KFC Nantes Erdre,Boissons,Fanta,0.81,0.81,2.42,39,0.06,0.84,False,,soir,1.1,94.38,0.33471074380165294,0.33471074380165294,0.0,0.0,0.048600000000000004,FAIBLE
18535,2024-04-16,7,KFC Nantes Erdre,Desserts,Brownie,2.22,2.22,5.32,51,0.23,0.85,False,,soir,0.91,271.32,0.4172932330827068,0.4172932330827068,0.0,0.0,0.5106,FAIBLE
18536,2024-04-16,7,KFC Nantes Erdre,Petits Déjeuners,Croissant,2.63,2.63,5.79,53,0.26,0.71,True,surcuisson,midi,1.14,306.87,0.45423143350604483,0.45423143350604483,0.0,0.0,0.6838,FAIBLE
18537,2024-04-16,8,KFC Strasbourg Grande Île,Poulet Frit,Ailes 12p,4.22,4.2,8.86,43,0.32,0.96,False,,midi,0.95,380.97999999999996,0.4762979683972912,0.4740406320541761,-0.0022573363431150906,-0.47393364928909243,1.3504,FAIBLE
18538,2024-04-16,8,KFC Strasbourg Grande Île,Sandwichs,Spicy,2.74,2.73,6.31,54,0.22,0.95,False,,soir,0.97,340.73999999999995,0.43423137876386697,0.4326465927099842,-0.0015847860538827918,-0.36496350364965013,0.6028,FAIBLE
18539,2024-04-16,8,KFC Strasbourg Grande Île,Burger Poulet,Bacon Cheese,2.97,2.96,6.54,27,0.14,0.93,False,,midi,0.93,176.58,0.45412844036697253,0.4525993883792049,-0.001529051987767649,-0.33670033670035093,0.41580000000000006,FAIBLE
18540,2024-04-16,8,KFC Strasbourg Grande Île,Wraps & Salades,Salade Caesar,3.62,3.6,7.24,53,0.32,0.97,False,,soir,0.95,383.72,0.5,0.4972375690607735,-0.0027624309392265123,-0.5524861878453025,1.1584,FAIBLE
18541,2024-04-16,8,KFC Strasbourg Grande Île,Accompagnements,Frites Grande,1.54,1.53,3.85,52,0.52,0.88,False,,soir,1.07,200.20000000000002,0.39999999999999997,0.39740259740259737,-0.0025974025974025983,-0.6493506493506497,0.8008000000000001,FAIBLE
18542,2024-04-16,8,KFC Strasbourg Grande Île,Boissons,Coca 50cl,0.8,0.8,2.41,46,0.07,0.89,False,,midi,1.03,110.86000000000001,0.33195020746887965,0.33195020746887965,0.0,0.0,0.05600000000000001,FAIBLE
18543,2024-04-16,8,KFC Strasbourg Grande Île,Desserts,Sundae Caramel,2.18,2.16,5.23,27,0.12,0.86,True,rupture_stock,midi,1.08,141.21,0.4168260038240918,0.41300191204588915,-0.003824091778202643,-0.9174311926605424,0.2616,FAIBLE
18544,2024-04-16,8,KFC Strasbourg Grande Île,Petits Déjeuners,Croissant,2.5,2.61,5.49,62,0.33,0.8,True,panne_equipement,midi,0.94,340.38,0.4553734061930783,0.47540983606557374,0.02003642987249543,4.399999999999997,0.8250000000000001,MODÉRÉ
18545,2024-04-16,9,KFC Rennes Centre,Poulet Frit,Bucket 6 pièces,4.05,4.07,8.5,38,0.29,0.86,False,,soir,1.05,323.0,0.47647058823529415,0.47882352941176476,0.002352941176470613,0.49382716049383235,1.1744999999999999,FAIBLE
18546,2024-04-16,9,KFC Rennes Centre,Sandwichs,Bacon,2.74,2.75,6.3,30,0.12,0.9,False,,midi,1.07,189.0,0.43492063492063493,0.4365079365079365,0.0015873015873015817,0.3649635036496337,0.32880000000000004,FAIBLE
18547,2024-04-16,9,KFC Rennes Centre,Burger Poulet,Bacon Cheese,3.07,3.09,6.76,54,0.27,0.85,False,,midi,0.96,365.03999999999996,0.45414201183431957,0.45710059171597633,0.0029585798816567643,0.6514657980455936,0.8289,FAIBLE
18548,2024-04-16,9,KFC Rennes Centre,Wraps & Salades,Salade Poulet,3.41,3.43,6.83,50,0.3,0.86,False,,soir,1.06,341.5,0.4992679355783309,0.5021961932650073,0.0029282576866764276,0.5865102639296188,1.023,FAIBLE
18549,2024-04-16,9,KFC Rennes Centre,Accompagnements,Frites Moyenne,1.52,1.53,3.81,14,0.14,0.91,False,,soir,1.03,53.34,0.3989501312335958,0.4015748031496063,0.0026246719160105125,0.6578947368421088,0.21280000000000002,FAIBLE
18550,2024-04-16,9,KFC Rennes Centre,Boissons,Coca 50cl,0.8,0.81,2.41,27,0.04,0.89,False,,soir,1.12,65.07000000000001,0.33195020746887965,0.33609958506224064,0.004149377593360981,1.2499999999999956,0.032,FAIBLE
18551,2024-04-16,9,KFC Rennes Centre,Desserts,Brownie,2.27,2.28,5.45,38,0.17,0.94,False,,midi,1.12,207.1,0.41651376146788993,0.418348623853211,0.0018348623853210455,0.44052863436122014,0.3859,FAIBLE
18552,2024-04-16,9,KFC Rennes Centre,Petits Déjeuners,Croissant,2.46,2.48,5.42,27,0.09,0.93,False,,midi,1.08,146.34,0.45387453874538747,0.4575645756457564,0.0036900369003689537,0.8130081300812898,0.22139999999999999,FAIBLE
18553,2024-04-16,10,KFC Nice Promenade,Poulet Frit,Bucket 10 pièces,4.22,4.21,8.86,20,0.2,0.84,True,sous_cuisson,midi,0.92,177.2,0.47629796839729116,0.47516930022573367,-0.0011286681715574898,-0.2369668246445346,0.844,FAIBLE
